GLACCOUNT;FUNCTIONALAREA;TRANSACTIONTYPE;TRADINGPARTNER;CONTIGENCY1;CONTIGENCY2;CONTIGENCY3;CONTIGENCY4;CONTIGENCY5;CONTIGENCY6;CONTIGENCY7;REKNR;REKOMS;DI1NR;DI2NR;REFNR;ORGNR_COR;TRANR;CATNR;JNLOMS;XLSBLD
75000601;;;ES41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000601;;;FI40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U02;S_MA;U;;IS_IC
75000601;;;FR35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S059U01;S_MA;U;;IS_IC
75000601;;;GB35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2160U01;S_MA;U;;IS_IC
75000601;;;GB40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6053U01;S_MA;U;;IS_IC
75000601;;;HK91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5326U01;S_MA;U;;IS_IC
75000601;;;IE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U04;S_MA;U;;IS_IC
75000601;;;IE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;7140U01;S_MA;U;;IS_IC
75000601;;;IN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5332U01;S_MA;U;;IS_IC
75000601;;;IT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5315U01;S_MA;U;;IS_IC
75000601;;;MT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9768U01;S_MA;U;;IS_IC
75000601;;;MY35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5331U01;S_MA;U;;IS_IC
75000601;;;NL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5314U01;S_MA;U;;IS_IC
75000601;;;NL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1040U01;S_MA;U;;IS_IC
75000601;;;NL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U01;S_MA;U;;IS_IC
75000601;;;NL42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;4422U01;S_MA;U;;IS_IC
75000601;;;NL43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S006U01;S_MA;U;;IS_IC
75000601;;;NL44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S001U02;S_MA;U;;IS_IC
75000601;;;NO35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5325U01;S_MA;U;;IS_IC
75000601;;;NZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2166U01;S_MA;U;;IS_IC
75000601;;;PH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5334U01;S_MA;U;;IS_IC
75000601;;;PL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5321U01;S_MA;U;;IS_IC
75000601;;;PL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6885U01;S_MA;U;;IS_IC
75000601;;;PL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6710U01;S_MA;U;;IS_IC
75000601;;;SE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5308U01;S_MA;U;;IS_IC
75000601;;;SG35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5333U01;S_MA;U;;IS_IC
75000601;;;IE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000601;;;DE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5030U01;S_MA;U;;IS_IC
75000601;;;DE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000601;;;FI41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U01;S_MA;U;;IS_IC
75000601;;;US35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5997U01;S_MA;U;;IS_IC
75000601;;;BE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5309U01;S_MA;U;;IS_IC
75000601;;;BE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000601;;;FR36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5307U01;S_MA;U;;IS_IC
75000601;;;NL36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5375U01;S_MA;U;;IS_IC
75000601;;;DE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5336U01;S_MA;U;;IS_IC
75000601;;;DE93;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5337U01;S_MA;U;;IS_IC
75000601;;;AU36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2175U01;S_MA;U;;IS_IC
75000601;;;GB36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2173U01;S_MA;U;;IS_IC
75000601;;;AU37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2174U01;S_MA;U;;IS_IC
75000601;;;GB37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5310U01;S_MA;U;;IS_IC
75000601;;;IE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U01;S_MA;U;;IS_IC
75000601;;;IE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U09;S_MA;U;;IS_IC
75000601;;;IE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U10;S_MA;U;;IS_IC
75000601;;;NL37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U29;S_MA;U;;IS_IC
75000601;;;NL38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U37;S_MA;U;;IS_IC
75000601;;;IE39;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000601;;;ES42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000601;;;IE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9740U01;S_MA;U;;IS_IC
75000601;;;NL45;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U24;S_MA;U;;IS_IC
75000601;;;NL46;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U36;S_MA;U;;IS_IC
75000601;;;BE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000601;;;IE44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9949U16;S_MA;U;;IS_IC
75000601;;;SE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000601;;;SE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000601;;;SE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000601;;;BE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S007U01;S_MA;U;;IS_IC
75000601;;;US36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9712U01;S_MA;U;;IS_IC
75000602;;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000602;DT999;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000602;;;AE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2165U01;S_MA;U;;IS_IC
75000602;;;AT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2162U01;S_MA;U;;IS_IC
75000602;;;AT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1045U01;S_MA;U;;IS_IC
75000602;;;AU35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2161U01;S_MA;U;;IS_IC
75000602;;;BE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S038U01;S_MA;U;;IS_IC
75000602;;;BE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2340U01;S_MA;U;;IS_IC
75000602;;;CH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S071U01;S_MA;U;;IS_IC
75000602;;;CH41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S105U01;S_MA;U;;IS_IC
75000602;;;CN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5327U01;S_MA;U;;IS_IC
75000602;;;CZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5317U01;S_MA;U;;IS_IC
75000602;;;DE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5300U01;S_MA;U;;IS_IC
75000602;;;DE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1020U01;S_MA;U;;IS_IC
75000602;;;DE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000602;;;DE91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5324U01;S_MA;U;;IS_IC
75000602;;;DE92;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5323U01;S_MA;U;;IS_IC
75000602;;;DK40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2156U01;S_MA;U;;IS_IC
75000602;;;ES35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S060U01;S_MA;U;;IS_IC
75000602;;;ES40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000602;;;ES41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000602;;;FI40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U02;S_MA;U;;IS_IC
75000602;;;FR35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S059U01;S_MA;U;;IS_IC
75000602;;;GB35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2160U01;S_MA;U;;IS_IC
75000602;;;GB40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6053U01;S_MA;U;;IS_IC
75000602;;;HK91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5326U01;S_MA;U;;IS_IC
75000602;;;IE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U04;S_MA;U;;IS_IC
75000602;;;IE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;7140U01;S_MA;U;;IS_IC
75000602;;;IN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5332U01;S_MA;U;;IS_IC
75000602;;;IT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5315U01;S_MA;U;;IS_IC
75000602;;;MT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9768U01;S_MA;U;;IS_IC
75000602;;;MY35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5331U01;S_MA;U;;IS_IC
75000602;;;NL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5314U01;S_MA;U;;IS_IC
75000602;;;NL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1040U01;S_MA;U;;IS_IC
75000602;;;NL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U01;S_MA;U;;IS_IC
75000602;;;NL42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;4422U01;S_MA;U;;IS_IC
75000602;;;NL43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S006U01;S_MA;U;;IS_IC
75000602;;;NL44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S001U02;S_MA;U;;IS_IC
75000602;;;NO35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5325U01;S_MA;U;;IS_IC
75000602;;;NZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2166U01;S_MA;U;;IS_IC
75000602;;;PH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5334U01;S_MA;U;;IS_IC
75000602;;;PL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5321U01;S_MA;U;;IS_IC
75000602;;;PL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6885U01;S_MA;U;;IS_IC
75000602;;;PL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6710U01;S_MA;U;;IS_IC
75000602;;;SE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5308U01;S_MA;U;;IS_IC
75000602;;;SG35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5333U01;S_MA;U;;IS_IC
75000602;;;IE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000602;;;DE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5030U01;S_MA;U;;IS_IC
75000602;;;DE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000602;;;FI41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U01;S_MA;U;;IS_IC
75000602;;;US35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5997U01;S_MA;U;;IS_IC
75000602;;;BE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5309U01;S_MA;U;;IS_IC
75000602;;;BE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000602;;;FR36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5307U01;S_MA;U;;IS_IC
75000602;;;NL36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5375U01;S_MA;U;;IS_IC
75000602;;;DE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5336U01;S_MA;U;;IS_IC
75000602;;;DE93;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5337U01;S_MA;U;;IS_IC
75000602;;;AU36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2175U01;S_MA;U;;IS_IC
75000602;;;GB36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2173U01;S_MA;U;;IS_IC
75000602;;;AU37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2174U01;S_MA;U;;IS_IC
75000602;;;GB37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5310U01;S_MA;U;;IS_IC
75000602;;;IE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U01;S_MA;U;;IS_IC
75000602;;;IE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U09;S_MA;U;;IS_IC
75000602;;;IE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U10;S_MA;U;;IS_IC
75000602;;;NL37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U29;S_MA;U;;IS_IC
75000602;;;NL38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U37;S_MA;U;;IS_IC
75000602;;;IE39;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000602;;;ES42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000602;;;IE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9740U01;S_MA;U;;IS_IC
75000602;;;NL45;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U24;S_MA;U;;IS_IC
75000602;;;NL46;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U36;S_MA;U;;IS_IC
75000602;;;BE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000602;;;IE44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9949U16;S_MA;U;;IS_IC
75000602;;;SE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000602;;;SE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000602;;;SE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000602;;;BE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S007U01;S_MA;U;;IS_IC
75000602;;;US36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9712U01;S_MA;U;;IS_IC
75000603;;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000603;DT999;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000603;;;AE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2165U01;S_MA;U;;IS_IC
75000603;;;AT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2162U01;S_MA;U;;IS_IC
75000603;;;AT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1045U01;S_MA;U;;IS_IC
75000603;;;AU35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2161U01;S_MA;U;;IS_IC
75000603;;;BE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S038U01;S_MA;U;;IS_IC
75000603;;;BE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2340U01;S_MA;U;;IS_IC
75000603;;;CH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S071U01;S_MA;U;;IS_IC
75000603;;;CH41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S105U01;S_MA;U;;IS_IC
75000603;;;CN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5327U01;S_MA;U;;IS_IC
75000603;;;CZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5317U01;S_MA;U;;IS_IC
75000603;;;DE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5300U01;S_MA;U;;IS_IC
75000603;;;DE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1020U01;S_MA;U;;IS_IC
75000603;;;DE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000603;;;DE91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5324U01;S_MA;U;;IS_IC
75000603;;;DE92;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5323U01;S_MA;U;;IS_IC
75000603;;;DK40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2156U01;S_MA;U;;IS_IC
75000603;;;ES35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S060U01;S_MA;U;;IS_IC
75000603;;;ES40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000603;;;ES41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000603;;;FI40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U02;S_MA;U;;IS_IC
75000603;;;FR35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S059U01;S_MA;U;;IS_IC
75000603;;;GB35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2160U01;S_MA;U;;IS_IC
75000603;;;GB40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6053U01;S_MA;U;;IS_IC
75000603;;;HK91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5326U01;S_MA;U;;IS_IC
75000603;;;IE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U04;S_MA;U;;IS_IC
75000603;;;IE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;7140U01;S_MA;U;;IS_IC
75000603;;;IN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5332U01;S_MA;U;;IS_IC
75000603;;;IT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5315U01;S_MA;U;;IS_IC
75000603;;;MT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9768U01;S_MA;U;;IS_IC
75000603;;;MY35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5331U01;S_MA;U;;IS_IC
75000603;;;NL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5314U01;S_MA;U;;IS_IC
75000603;;;NL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1040U01;S_MA;U;;IS_IC
75000603;;;NL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U01;S_MA;U;;IS_IC
75000603;;;NL42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;4422U01;S_MA;U;;IS_IC
75000603;;;NL43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S006U01;S_MA;U;;IS_IC
75000603;;;NL44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S001U02;S_MA;U;;IS_IC
75000603;;;NO35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5325U01;S_MA;U;;IS_IC
75000603;;;NZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2166U01;S_MA;U;;IS_IC
75000603;;;PH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5334U01;S_MA;U;;IS_IC
75000603;;;PL35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5321U01;S_MA;U;;IS_IC
75000603;;;PL40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6885U01;S_MA;U;;IS_IC
75000603;;;PL41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6710U01;S_MA;U;;IS_IC
75000603;;;SE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5308U01;S_MA;U;;IS_IC
75000603;;;SG35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5333U01;S_MA;U;;IS_IC
75000603;;;IE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000603;;;DE42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5030U01;S_MA;U;;IS_IC
75000603;;;DE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000603;;;FI41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U01;S_MA;U;;IS_IC
75000603;;;US35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5997U01;S_MA;U;;IS_IC
75000603;;;BE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5309U01;S_MA;U;;IS_IC
75000603;;;BE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000603;;;FR36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5307U01;S_MA;U;;IS_IC
75000603;;;NL36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5375U01;S_MA;U;;IS_IC
75000603;;;DE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5336U01;S_MA;U;;IS_IC
75000603;;;DE93;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5337U01;S_MA;U;;IS_IC
75000603;;;AU36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2175U01;S_MA;U;;IS_IC
75000603;;;GB36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2173U01;S_MA;U;;IS_IC
75000603;;;AU37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2174U01;S_MA;U;;IS_IC
75000603;;;GB37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5310U01;S_MA;U;;IS_IC
75000603;;;IE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U01;S_MA;U;;IS_IC
75000603;;;IE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U09;S_MA;U;;IS_IC
75000603;;;IE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9727U10;S_MA;U;;IS_IC
75000603;;;NL37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U29;S_MA;U;;IS_IC
75000603;;;NL38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U37;S_MA;U;;IS_IC
75000603;;;IE39;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9981U01;S_MA;U;;IS_IC
75000603;;;ES42;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000603;;;IE43;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9740U01;S_MA;U;;IS_IC
75000603;;;NL45;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U24;S_MA;U;;IS_IC
75000603;;;NL46;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1050U36;S_MA;U;;IS_IC
75000603;;;BE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S150U01;S_MA;U;;IS_IC
75000603;;;IE44;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9949U16;S_MA;U;;IS_IC
75000603;;;SE36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000603;;;SE37;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000603;;;SE38;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S153U01;S_MA;U;;IS_IC
75000603;;;BE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S007U01;S_MA;U;;IS_IC
75000603;;;US36;;;;;;;;ISD893100;Regional charges below Management PBT;;;;9712U01;S_MA;U;;IS_IC
75000604;;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000604;DT999;;;;;;;;;;IS893100;Regional charges below Management PBT;DT999;;;;S_MA;U;;IS
75000604;;;AE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2165U01;S_MA;U;;IS_IC
75000604;;;AT35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2162U01;S_MA;U;;IS_IC
75000604;;;AT40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1045U01;S_MA;U;;IS_IC
75000604;;;AU35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2161U01;S_MA;U;;IS_IC
75000604;;;BE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S038U01;S_MA;U;;IS_IC
75000604;;;BE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2340U01;S_MA;U;;IS_IC
75000604;;;CH35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S071U01;S_MA;U;;IS_IC
75000604;;;CH41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S105U01;S_MA;U;;IS_IC
75000604;;;CN35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5327U01;S_MA;U;;IS_IC
75000604;;;CZ35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5317U01;S_MA;U;;IS_IC
75000604;;;DE35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5300U01;S_MA;U;;IS_IC
75000604;;;DE40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;1020U01;S_MA;U;;IS_IC
75000604;;;DE41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S005U01;S_MA;U;;IS_IC
75000604;;;DE91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5324U01;S_MA;U;;IS_IC
75000604;;;DE92;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5323U01;S_MA;U;;IS_IC
75000604;;;DK40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2156U01;S_MA;U;;IS_IC
75000604;;;ES35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S060U01;S_MA;U;;IS_IC
75000604;;;ES40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000604;;;ES41;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S115U01;S_MA;U;;IS_IC
75000604;;;FI40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S108U02;S_MA;U;;IS_IC
75000604;;;FR35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;S059U01;S_MA;U;;IS_IC
75000604;;;GB35;;;;;;;;ISD893100;Regional charges below Management PBT;;;;2160U01;S_MA;U;;IS_IC
75000604;;;GB40;;;;;;;;ISD893100;Regional charges below Management PBT;;;;6053U01;S_MA;U;;IS_IC
75000604;;;HK91;;;;;;;;ISD893100;Regional charges below Management PBT;;;;5326U01;S_MA;U;;IS_IC
